0
{'IdSession': 935895, 'IdPSX': 1, 'IdSubscriber': 32079, 'StartSession': '23-01-2025 08:55:44', 'EndSession': '23-01-2025 10:50:48', 'Duration': 6904, 'UpTx': 262202396, 'DownTx': 700656220}
{'IdSession': 517674, 'IdPSX': 3, 'IdSubscriber': 93062, 'StartSession': '05/29/2024 08:52:03', 'EndSession': '', 'Duration': 80159, 'UpTx': 101532541, 'DownTx': 765121727}
{'IdSession': 245755, 'IdPSX': 0, 'IdSubscriber': 93062, 'StartSession': '13/02/2025 11:43:58', 'EndSession': '14/02/2025 10:43:51', 'Duration': 82793, 'UpTx': 3806658416, 'DownTx': 3321187840}
{'IdSession': 910379, 'IdPSX': 0, 'IdSubscriber': 47984, 'StartSession': '20/11/2024 14:29:11', 'EndSession': '21/11/2024 00:13:34', 'Duration': 35063, 'UpTx': 4366753178, 'DownTx': 3376607003}
{'IdSession': 403877, 'IdPSX': 2, 'IdSubscriber': 47984, 'StartSession': '2024-05-01 19:08:49', 'EndSession': '2024-05-02 06:46:46', 'Duration': 41877, 'UpTx': 250123215, 'DownTx': 630827210}
{'IdSession': 58010, 'IdPSX': 0, 'IdSubscriber': 47984, 'StartSession': '01/11/2024 13:14:33', 'EndSession': '01/11/2024 23:48:56', 'Duration': 38063, 'UpTx': 2972259080, 'DownTx': 6810377906}
{'IdSession': 998914, 'IdPSX': 2, 'IdSubscriber': 47984, 'StartSession': '2024-09-25 20:04:05', 'EndSession': '2024-09-26 08:33:57', 'Duration': 44992, 'UpTx': 4693486400, 'DownTx': 2614454077}
{'IdSession': 442941, 'IdPSX': 3, 'IdSubscriber': 47984, 'StartSession': '11/13/2024 13:31:26', 'EndSession': '11/14/2024 05:26:11', 'Duration': 57285, 'UpTx': 442957008, 'DownTx': 592916676}
{'IdSession': 850275, 'IdPSX': 2, 'IdSubscriber': 86739, 'StartSession': '2024-05-10 06:01:58', 'EndSession': '', 'Duration': 69281, 'UpTx': 9429673868, 'DownTx': 388986791}
{'IdSession': 310914, 'IdPSX': 3, 'IdSubscriber': 86739, 'StartSession': '01/21/2025 04:47:08', 'EndSession': '01/21/2025 21:59:12', 'Duration': 61924, 'UpTx': 564641338, 'DownTx': 950087067}
{'IdSession': 257639, 'IdPSX': 3, 'IdSubscriber': 86739, 'StartSession': '08/04/2024 20:39:18', 'EndSession': '', 'Duration': 30122, 'UpTx': 789705985, 'DownTx': 621907447}
{'IdSession': 555189, 'IdPSX': 2, 'IdSubscriber': 86739, 'StartSession': '2024-10-12 03:52:40', 'EndSession': '2024-10-12 06:42:43', 'Duration': 10203, 'UpTx': 8408165930, 'DownTx': 5464365921}
{'IdSession': 202617, 'IdPSX': 3, 'IdSubscriber': 86739, 'StartSession': '04/29/2024 07:44:34', 'EndSession': '04/29/2024 09:24:20', 'Duration': 5986, 'UpTx': 847394417, 'DownTx': 751338739}
{'IdSession': 420326, 'IdPSX': 0, 'IdSubscriber': 86739, 'StartSession': '13/06/2024 06:44:08', 'EndSession': '', 'Duration': 30727, 'UpTx': 9308263340, 'DownTx': 5968670962}
{'IdSession': 76641, 'IdPSX': 1, 'IdSubscriber': 86739, 'StartSession': '20-10-2024 01:44:10', 'EndSession': '20-10-2024 16:05:24', 'Duration': 51674, 'UpTx': 301752820, 'DownTx': 136192569}
{'IdSession': 946921, 'IdPSX': 3, 'IdSubscriber': 86739, 'StartSession': '04/13/2025 15:07:47', 'EndSession': '04/14/2025 08:37:43', 'Duration': 62996, 'UpTx': 435226675, 'DownTx': 133682202}
{'IdSession': 983136, 'IdPSX': 2, 'IdSubscriber': 86739, 'StartSession': '2025-01-08 09:35:21', 'EndSession': '2025-01-08 23:25:42', 'Duration': 49821, 'UpTx': 7992470323, 'DownTx': 5675372825}
{'IdSession': 87299, 'IdPSX': 1, 'IdSubscriber': 86739, 'StartSession': '23-04-2024 09:35:38', 'EndSession': '', 'Duration': 81043, 'UpTx': 224862218, 'DownTx': 218055300}
{'IdSession': 222668, 'IdPSX': 0, 'IdSubscriber': 26203, 'StartSession': '14/10/2024 15:00:57', 'EndSession': '15/10/2024 11:34:31', 'Duration': 74014, 'UpTx': 663899812984, 'DownTx': 874165929066}
{'IdSession': 202093, 'IdPSX': 2, 'IdSubscriber': 26203, 'StartSession': '2024-08-25 07:47:52', 'EndSession': '2024-08-26 00:09:49', 'Duration': 58917, 'UpTx': 6018091126, 'DownTx': 9914314311}
{'IdSession': 705581, 'IdPSX': 2, 'IdSubscriber': 26203, 'StartSession': '2024-06-11 15:45:12', 'EndSession': '2024-06-11 18:21:59', 'Duration': 9407, 'UpTx': 8014463133, 'DownTx': 8846988789}
{'IdSession': 573894, 'IdPSX': 0, 'IdSubscriber': 26203, 'StartSession': '13/05/2024 08:39:30', 'EndSession': '', 'Duration': 44900, 'UpTx': 5801644132, 'DownTx': 6445128245}
{'IdSession': 99829, 'IdPSX': 0, 'IdSubscriber': 26203, 'StartSession': '16/06/2024 08:50:28', 'EndSession': '', 'Duration': 30932, 'UpTx': 9538673029, 'DownTx': 4139245144}
{'IdSession': 457824, 'IdPSX': 2, 'IdSubscriber': 19435, 'StartSession': '2024-11-01 07:54:02', 'EndSession': '2024-11-02 02:36:31', 'Duration': 67349, 'UpTx': 5865590441, 'DownTx': 4601976429}
{'IdSession': 939427, 'IdPSX': 3, 'IdSubscriber': 19435, 'StartSession': '09/29/2024 14:33:42', 'EndSession': '', 'Duration': 84713, 'UpTx': 878160908, 'DownTx': 375822222}
{'IdSession': 704226, 'IdPSX': 2, 'IdSubscriber': 19435, 'StartSession': '2024-11-26 19:50:37', 'EndSession': '2024-11-27 10:29:01', 'Duration': 52704, 'UpTx': 3840399911, 'DownTx': 1674259232}
{'IdSession': 915196, 'IdPSX': 3, 'IdSubscriber': 19435, 'StartSession': '07/17/2024 01:47:04', 'EndSession': '07/17/2024 19:24:52', 'Duration': 63468, 'UpTx': 200485934, 'DownTx': 744395841}
{'IdSession': 342651, 'IdPSX': 0, 'IdSubscriber': 19435, 'StartSession': '12/12/2024 01:16:58', 'EndSession': '12/12/2024 12:10:59', 'Duration': 39241, 'UpTx': 1732736995, 'DownTx': 5582452623}
{'IdSession': 299608, 'IdPSX': 0, 'IdSubscriber': 19435, 'StartSession': '14/06/2024 18:23:43', 'EndSession': '15/06/2024 02:32:40', 'Duration': 29337, 'UpTx': 8321761908, 'DownTx': 3168126290}
{'IdSession': 700444, 'IdPSX': 2, 'IdSubscriber': 19435, 'StartSession': '2025-03-14 08:50:56', 'EndSession': '2025-03-14 19:05:49', 'Duration': 36893, 'UpTx': 8721653610, 'DownTx': 1634459847}
{'IdSession': 553552, 'IdPSX': 1, 'IdSubscriber': 19435, 'StartSession': '26-03-2025 05:43:27', 'EndSession': '26-03-2025 17:20:34', 'Duration': 41827, 'UpTx': 133166384, 'DownTx': 174819539}
{'IdSession': 512315, 'IdPSX': 3, 'IdSubscriber': 19435, 'StartSession': '04/28/2024 07:13:41', 'EndSession': '04/28/2024 10:27:45', 'Duration': 11644, 'UpTx': 551158565, 'DownTx': 382483452}
{'IdSession': 572890, 'IdPSX': 3, 'IdSubscriber': 19435, 'StartSession': '02/10/2025 11:36:07', 'EndSession': '', 'Duration': 62241, 'UpTx': 30822274, 'DownTx': 664303562}
{'IdSession': 628023, 'IdPSX': 2, 'IdSubscriber': 92243, 'StartSession': '2025-04-01 12:40:46', 'EndSession': '', 'Duration': 70633, 'UpTx': 695850983, 'DownTx': 9866988706}
{'IdSession': 829511, 'IdPSX': 2, 'IdSubscriber': 92243, 'StartSession': '2024-06-04 11:57:19', 'EndSession': '', 'Duration': 5915, 'UpTx': 2529426525, 'DownTx': 7993840531}
{'IdSession': 954017, 'IdPSX': 3, 'IdSubscriber': 92243, 'StartSession': '12/20/2024 15:00:42', 'EndSession': '', 'Duration': 82553, 'UpTx': 501213956, 'DownTx': 90549427}
{'IdSession': 696138, 'IdPSX': 1, 'IdSubscriber': 92243, 'StartSession': '14-01-2025 09:19:02', 'EndSession': '15-01-2025 05:17:45', 'Duration': 71923, 'UpTx': 491755801, 'DownTx': 680517355}
{'IdSession': 320180, 'IdPSX': 0, 'IdSubscriber': 92243, 'StartSession': '29/06/2024 18:17:17', 'EndSession': '30/06/2024 03:46:54', 'Duration': 34177, 'UpTx': 3785649529, 'DownTx': 1864959311}
{'IdSession': 54007, 'IdPSX': 0, 'IdSubscriber': 92243, 'StartSession': '20/04/2024 21:10:10', 'EndSession': '21/04/2024 05:11:22', 'Duration': 28872, 'UpTx': 1879943154, 'DownTx': 6865571765}
{'IdSession': 550931, 'IdPSX': 1, 'IdSubscriber': 92243, 'StartSession': '22-08-2024 01:00:46', 'EndSession': '22-08-2024 17:37:10', 'Duration': 59784, 'UpTx': 373572148, 'DownTx': 975385664}
{'IdSession': 490333, 'IdPSX': 2, 'IdSubscriber': 92243, 'StartSession': '2024-06-13 05:04:23', 'EndSession': '2024-06-13 15:26:22', 'Duration': 37319, 'UpTx': 7299723112, 'DownTx': 5863551248}
{'IdSession': 458759, 'IdPSX': 2, 'IdSubscriber': 92243, 'StartSession': '2024-07-15 20:51:21', 'EndSession': '2024-07-16 20:09:35', 'Duration': 83894, 'UpTx': 9659097486, 'DownTx': 6825147041}
{'IdSession': 397691, 'IdPSX': 2, 'IdSubscriber': 92243, 'StartSession': '2024-11-07 10:55:25', 'EndSession': '2024-11-07 20:01:38', 'Duration': 32773, 'UpTx': 2920688069, 'DownTx': 7180720513}
{'IdSession': 239049, 'IdPSX': 1, 'IdSubscriber': 37193, 'StartSession': '08-05-2024 13:50:24', 'EndSession': '08-05-2024 22:58:40', 'Duration': 32896, 'UpTx': 65423747, 'DownTx': 648511920}
{'IdSession': 954850, 'IdPSX': 0, 'IdSubscriber': 37193, 'StartSession': '01/05/2024 06:30:08', 'EndSession': '01/05/2024 19:57:30', 'Duration': 48442, 'UpTx': 495725235, 'DownTx': 6071737891}
{'IdSession': 224393, 'IdPSX': 0, 'IdSubscriber': 37193, 'StartSession': '03/12/2024 15:29:31', 'EndSession': '03/12/2024 22:44:27', 'Duration': 26096, 'UpTx': 2195901616, 'DownTx': 5947010936}
{'IdSession': 875045, 'IdPSX': 0, 'IdSubscriber': 37193, 'StartSession': '07/11/2024 12:51:46', 'EndSession': '07/11/2024 21:46:16', 'Duration': 32070, 'UpTx': 9855125967, 'DownTx': 6477839970}
{'IdSession': 894645, 'IdPSX': 0, 'IdSubscriber': 37193, 'StartSession': '18/09/2024 12:43:27', 'EndSession': '19/09/2024 12:40:15', 'Duration': 86208, 'UpTx': 770433541, 'DownTx': 8131700288}
{'IdSession': 126036, 'IdPSX': 0, 'IdSubscriber': 39272, 'StartSession': '24/07/2024 03:23:36', 'EndSession': '24/07/2024 04:23:47', 'Duration': 3611, 'UpTx': 2731596199, 'DownTx': 8126511626}
{'IdSession': 697581, 'IdPSX': 2, 'IdSubscriber': 39272, 'StartSession': '2024-08-20 18:42:23', 'EndSession': '', 'Duration': 73758, 'UpTx': 7135789053, 'DownTx': 4891583059}
{'IdSession': 89907, 'IdPSX': 0, 'IdSubscriber': 39272, 'StartSession': '10/06/2024 05:46:35', 'EndSession': '10/06/2024 11:13:49', 'Duration': 19634, 'UpTx': 8837813742, 'DownTx': 7039098864}
{'IdSession': 933346, 'IdPSX': 0, 'IdSubscriber': 39272, 'StartSession': '19/03/2025 04:02:05', 'EndSession': '', 'Duration': 76514, 'UpTx': 4991050374, 'DownTx': 7912853980}
{'IdSession': 873069, 'IdPSX': 2, 'IdSubscriber': 39272, 'StartSession': '2025-03-21 13:24:12', 'EndSession': '2025-03-22 06:14:18', 'Duration': 60606, 'UpTx': 1683445527, 'DownTx': 6389040819}
{'IdSession': 954588, 'IdPSX': 3, 'IdSubscriber': 39272, 'StartSession': '07/13/2024 00:29:57', 'EndSession': '', 'Duration': 83480, 'UpTx': 853820265, 'DownTx': 234447510}
{'IdSession': 382479, 'IdPSX': 2, 'IdSubscriber': 39272, 'StartSession': '2024-05-03 23:03:45', 'EndSession': '2024-05-04 13:05:40', 'Duration': 50515, 'UpTx': 8336040124, 'DownTx': 8612697083}
{'IdSession': 699861, 'IdPSX': 3, 'IdSubscriber': 39272, 'StartSession': '09/05/2024 10:54:24', 'EndSession': '09/05/2024 14:31:38', 'Duration': 13034, 'UpTx': 722368469, 'DownTx': 728863902}
{'IdSession': 534804, 'IdPSX': 1, 'IdSubscriber': 39272, 'StartSession': '31-08-2024 11:00:20', 'EndSession': '01-09-2024 00:06:38', 'Duration': 47178, 'UpTx': 337728344, 'DownTx': 526547995}
{'IdSession': 693881, 'IdPSX': 0, 'IdSubscriber': 39272, 'StartSession': '03/08/2024 08:31:32', 'EndSession': '03/08/2024 20:03:55', 'Duration': 41543, 'UpTx': 9597739328, 'DownTx': 2939600004}
{'IdSession': 627415, 'IdPSX': 3, 'IdSubscriber': 39272, 'StartSession': '12/22/2024 17:01:11', 'EndSession': '12/23/2024 11:39:42', 'Duration': 67111, 'UpTx': 121116406, 'DownTx': 949894333}
{'IdSession': 193080, 'IdPSX': 0, 'IdSubscriber': 39272, 'StartSession': '04/04/2025 17:02:37', 'EndSession': '05/04/2025 16:34:05', 'Duration': 84688, 'UpTx': 4933131838, 'DownTx': 4479504015}
{'IdSession': 817893, 'IdPSX': 1, 'IdSubscriber': 39272, 'StartSession': '27-03-2025 07:05:51', 'EndSession': '27-03-2025 22:44:54', 'Duration': 56343, 'UpTx': 163558017, 'DownTx': 707121765}
{'IdSession': 408639, 'IdPSX': 3, 'IdSubscriber': 39272, 'StartSession': '07/22/2024 13:23:29', 'EndSession': '', 'Duration': 30755, 'UpTx': 208372064, 'DownTx': 936074569}
{'IdSession': 514913, 'IdPSX': 1, 'IdSubscriber': 39272, 'StartSession': '03-01-2025 16:08:59', 'EndSession': '04-01-2025 15:05:16', 'Duration': 82577, 'UpTx': 573952426, 'DownTx': 64148019}
{'IdSession': 169566, 'IdPSX': 1, 'IdSubscriber': 93825, 'StartSession': '29-09-2024 12:55:53', 'EndSession': '30-09-2024 02:27:37', 'Duration': 48704, 'UpTx': 625517504, 'DownTx': 386757337}
{'IdSession': 285444, 'IdPSX': 0, 'IdSubscriber': 93825, 'StartSession': '11/02/2025 07:51:55', 'EndSession': '12/02/2025 05:05:41', 'Duration': 76426, 'UpTx': 7153487730, 'DownTx': 2600160688}
{'IdSession': 66038, 'IdPSX': 1, 'IdSubscriber': 93825, 'StartSession': '19-10-2024 00:21:52', 'EndSession': '19-10-2024 15:13:03', 'Duration': 53471, 'UpTx': 329209158, 'DownTx': 220482061}
{'IdSession': 731429, 'IdPSX': 3, 'IdSubscriber': 93825, 'StartSession': '02/16/2025 03:21:17', 'EndSession': '02/16/2025 18:52:40', 'Duration': 55883, 'UpTx': 678071108, 'DownTx': 311990889}
{'IdSession': 829030, 'IdPSX': 1, 'IdSubscriber': 93825, 'StartSession': '04-07-2024 23:34:56', 'EndSession': '05-07-2024 21:12:05', 'Duration': 77829, 'UpTx': 949482236, 'DownTx': 405336234}
{'IdSession': 14853, 'IdPSX': 0, 'IdSubscriber': 29214, 'StartSession': '25/11/2024 19:10:46', 'EndSession': '26/11/2024 08:44:50', 'Duration': 48844, 'UpTx': 2897663640, 'DownTx': 7751949693}
{'IdSession': 185335, 'IdPSX': 0, 'IdSubscriber': 29214, 'StartSession': '20/09/2024 18:31:04', 'EndSession': '21/09/2024 11:21:21', 'Duration': 60617, 'UpTx': 928575808974, 'DownTx': 923428931406}
{'IdSession': 210834, 'IdPSX': 1, 'IdSubscriber': 29214, 'StartSession': '07-03-2025 19:16:29', 'EndSession': '', 'Duration': 13131, 'UpTx': 964221378, 'DownTx': 923069462}
{'IdSession': 541807, 'IdPSX': 2, 'IdSubscriber': 29214, 'StartSession': '2024-09-21 17:03:20', 'EndSession': '', 'Duration': 33892, 'UpTx': 3945857466, 'DownTx': 2891269421}
{'IdSession': 648249, 'IdPSX': 1, 'IdSubscriber': 29214, 'StartSession': '10-04-2025 07:03:57', 'EndSession': '11-04-2025 06:45:43', 'Duration': 85306, 'UpTx': 743599339, 'DownTx': 263859774}
{'IdSession': 317501, 'IdPSX': 3, 'IdSubscriber': 80922, 'StartSession': '03/30/2025 01:45:18', 'EndSession': '03/30/2025 14:24:09', 'Duration': 45531, 'UpTx': 434911014, 'DownTx': 971728173}
{'IdSession': 940641, 'IdPSX': 0, 'IdSubscriber': 80922, 'StartSession': '03/03/2025 21:49:13', 'EndSession': '04/03/2025 07:39:28', 'Duration': 35415, 'UpTx': 6465929211, 'DownTx': 9579396841}
{'IdSession': 509581, 'IdPSX': 1, 'IdSubscriber': 80922, 'StartSession': '11-08-2024 13:50:24', 'EndSession': '11-08-2024 16:30:55', 'Duration': 9631, 'UpTx': 328582142, 'DownTx': 333747700}
{'IdSession': 121755, 'IdPSX': 0, 'IdSubscriber': 80922, 'StartSession': '16/10/2024 10:35:19', 'EndSession': '', 'Duration': 22239, 'UpTx': 6565151497, 'DownTx': 5388765745}
{'IdSession': 424573, 'IdPSX': 0, 'IdSubscriber': 80922, 'StartSession': '12/01/2025 02:21:43', 'EndSession': '12/01/2025 04:38:46', 'Duration': 8223, 'UpTx': 9646445593, 'DownTx': 5544782406}
{'IdSession': 695546, 'IdPSX': 2, 'IdSubscriber': 25051, 'StartSession': '2024-09-08 15:38:32', 'EndSession': '2024-09-09 07:13:37', 'Duration': 56105, 'UpTx': 1626505888, 'DownTx': 7793381140}
{'IdSession': 484908, 'IdPSX': 1, 'IdSubscriber': 25051, 'StartSession': '17-10-2024 10:11:52', 'EndSession': '17-10-2024 15:24:49', 'Duration': 18777, 'UpTx': 449466341, 'DownTx': 269966877}
{'IdSession': 969915, 'IdPSX': 0, 'IdSubscriber': 25051, 'StartSession': '08/10/2024 17:27:49', 'EndSession': '08/10/2024 20:48:23', 'Duration': 12034, 'UpTx': 493114111, 'DownTx': 2742535705}
{'IdSession': 846989, 'IdPSX': 3, 'IdSubscriber': 25051, 'StartSession': '03/11/2025 01:26:08', 'EndSession': '03/11/2025 08:24:49', 'Duration': 25121, 'UpTx': 781277086, 'DownTx': 610305723}
{'IdSession': 212952, 'IdPSX': 2, 'IdSubscriber': 25051, 'StartSession': '2024-06-07 18:15:10', 'EndSession': '2024-06-08 04:39:27', 'Duration': 37457, 'UpTx': 1591300644, 'DownTx': 632774889}
{'IdSession': 673444, 'IdPSX': 2, 'IdSubscriber': 25051, 'StartSession': '2025-01-19 11:23:29', 'EndSession': '2025-01-20 06:33:06', 'Duration': 68977, 'UpTx': 1056908674, 'DownTx': 5461217548}
{'IdSession': 531981, 'IdPSX': 2, 'IdSubscriber': 25051, 'StartSession': '2024-11-30 18:59:13', 'EndSession': '2024-11-30 23:03:08', 'Duration': 14635, 'UpTx': 4056059293, 'DownTx': 1977016565}
{'IdSession': 688373, 'IdPSX': 1, 'IdSubscriber': 25051, 'StartSession': '28-01-2025 03:35:16', 'EndSession': '28-01-2025 07:06:36', 'Duration': 12680, 'UpTx': 475632883, 'DownTx': 307074955}
{'IdSession': 113161, 'IdPSX': 1, 'IdSubscriber': 25051, 'StartSession': '16-06-2024 00:05:13', 'EndSession': '16-06-2024 18:09:16', 'Duration': 65043, 'UpTx': 115433175, 'DownTx': 920282565}
{'IdSession': 774761, 'IdPSX': 2, 'IdSubscriber': 25051, 'StartSession': '2024-05-04 19:33:41', 'EndSession': '2024-05-05 13:31:53', 'Duration': 64692, 'UpTx': 7801822836, 'DownTx': 8857231060}
{'IdSession': 450402, 'IdPSX': 2, 'IdSubscriber': 23787, 'StartSession': '2025-03-19 23:44:23', 'EndSession': '', 'Duration': 5646, 'UpTx': 9701248704, 'DownTx': 3052493181}
{'IdSession': 159437, 'IdPSX': 2, 'IdSubscriber': 23787, 'StartSession': '2025-03-03 15:51:49', 'EndSession': '2025-03-04 15:51:38', 'Duration': 86389, 'UpTx': 6798015221, 'DownTx': 3963651935}
{'IdSession': 570470, 'IdPSX': 2, 'IdSubscriber': 23787, 'StartSession': '2024-04-20 01:28:55', 'EndSession': '2024-04-20 20:25:11', 'Duration': 68176, 'UpTx': 7288103719, 'DownTx': 2303357965}
{'IdSession': 290213, 'IdPSX': 3, 'IdSubscriber': 23787, 'StartSession': '05/29/2024 20:52:29', 'EndSession': '', 'Duration': 55118, 'UpTx': 95561425, 'DownTx': 566779500}
{'IdSession': 154605, 'IdPSX': 1, 'IdSubscriber': 23787, 'StartSession': '17-01-2025 04:52:03', 'EndSession': '17-01-2025 08:50:01', 'Duration': 14278, 'UpTx': 221616225, 'DownTx': 63258042}
{'IdSession': 404853, 'IdPSX': 1, 'IdSubscriber': 23787, 'StartSession': '13-06-2024 17:47:03', 'EndSession': '14-06-2024 00:31:57', 'Duration': 24294, 'UpTx': 856149846, 'DownTx': 434637587}
{'IdSession': 663858, 'IdPSX': 1, 'IdSubscriber': 23787, 'StartSession': '24-03-2025 14:04:35', 'EndSession': '25-03-2025 10:31:46', 'Duration': 73631, 'UpTx': 320205057, 'DownTx': 308656427}
{'IdSession': 132569, 'IdPSX': 1, 'IdSubscriber': 23787, 'StartSession': '12-12-2024 19:50:48', 'EndSession': '13-12-2024 19:48:49', 'Duration': 86281, 'UpTx': 727676300, 'DownTx': 947988731}
{'IdSession': 297488, 'IdPSX': 1, 'IdSubscriber': 23787, 'StartSession': '06-02-2025 02:55:50', 'EndSession': '', 'Duration': 3883, 'UpTx': 853117586, 'DownTx': 56377905}
{'IdSession': 809890, 'IdPSX': 2, 'IdSubscriber': 23787, 'StartSession': '2024-10-29 14:11:24', 'EndSession': '', 'Duration': 55285, 'UpTx': 7205626195, 'DownTx': 7763126819}
{'IdSession': 20036, 'IdPSX': 1, 'IdSubscriber': 23787, 'StartSession': '21-08-2024 02:22:33', 'EndSession': '21-08-2024 15:45:36', 'Duration': 48183, 'UpTx': 951815847, 'DownTx': 156165722}
{'IdSession': 499933, 'IdPSX': 2, 'IdSubscriber': 23787, 'StartSession': '2024-08-04 17:11:22', 'EndSession': '2024-08-05 07:20:28', 'Duration': 50946, 'UpTx': 3232922391, 'DownTx': 3312665066}
{'IdSession': 696183, 'IdPSX': 3, 'IdSubscriber': 23787, 'StartSession': '02/25/2025 18:11:16', 'EndSession': '', 'Duration': 38421, 'UpTx': 616576122, 'DownTx': 529174981}
{'IdSession': 60551, 'IdPSX': 1, 'IdSubscriber': 23787, 'StartSession': '13-06-2024 10:27:33', 'EndSession': '13-06-2024 21:39:30', 'Duration': 40317, 'UpTx': 794826886, 'DownTx': 700537543}
{'IdSession': 185091, 'IdPSX': 0, 'IdSubscriber': 23787, 'StartSession': '07/01/2025 23:24:48', 'EndSession': '08/01/2025 20:12:05', 'Duration': 74837, 'UpTx': 8454401146, 'DownTx': 3857320247}
{'IdSession': 107845, 'IdPSX': 0, 'IdSubscriber': 62146, 'StartSession': '18/01/2025 21:04:57', 'EndSession': '19/01/2025 00:16:26', 'Duration': 11489, 'UpTx': 7473064203, 'DownTx': 1953686904}
{'IdSession': 847977, 'IdPSX': 3, 'IdSubscriber': 62146, 'StartSession': '12/17/2024 09:05:46', 'EndSession': '', 'Duration': 47136, 'UpTx': 166902126, 'DownTx': 623908761}
{'IdSession': 57943, 'IdPSX': 2, 'IdSubscriber': 62146, 'StartSession': '2024-10-01 13:26:10', 'EndSession': '2024-10-01 17:48:39', 'Duration': 15749, 'UpTx': 5345804633, 'DownTx': 928326879}
{'IdSession': 190116, 'IdPSX': 1, 'IdSubscriber': 62146, 'StartSession': '23-08-2024 16:19:26', 'EndSession': '23-08-2024 21:35:40', 'Duration': 18974, 'UpTx': 55046775, 'DownTx': 84345447}
{'IdSession': 415577, 'IdPSX': 1, 'IdSubscriber': 62146, 'StartSession': '19-08-2024 14:15:52', 'EndSession': '20-08-2024 09:50:38', 'Duration': 70486, 'UpTx': 513021147, 'DownTx': 843073640}
{'IdSession': 947806, 'IdPSX': 3, 'IdSubscriber': 86340, 'StartSession': '06/13/2024 23:48:17', 'EndSession': '', 'Duration': 18810, 'UpTx': 705100942, 'DownTx': 17874870}
{'IdSession': 393677, 'IdPSX': 3, 'IdSubscriber': 86340, 'StartSession': '06/05/2024 01:05:54', 'EndSession': '06/05/2024 17:25:28', 'Duration': 58774, 'UpTx': 175429566, 'DownTx': 971439913}
{'IdSession': 115015, 'IdPSX': 0, 'IdSubscriber': 86340, 'StartSession': '17/04/2024 05:29:54', 'EndSession': '17/04/2024 14:26:09', 'Duration': 32175, 'UpTx': 6178916316, 'DownTx': 7775153493}
{'IdSession': 338024, 'IdPSX': 1, 'IdSubscriber': 86340, 'StartSession': '30-06-2024 19:15:33', 'EndSession': '', 'Duration': 47671, 'UpTx': 406326111, 'DownTx': 617990292}
{'IdSession': 294101, 'IdPSX': 0, 'IdSubscriber': 86340, 'StartSession': '21/03/2025 01:27:08', 'EndSession': '', 'Duration': 48154, 'UpTx': 3369089125, 'DownTx': 6192730760}
{'IdSession': 726821, 'IdPSX': 2, 'IdSubscriber': 86340, 'StartSession': '2024-10-04 00:08:28', 'EndSession': '2024-10-04 13:48:56', 'Duration': 49228, 'UpTx': 4987307255, 'DownTx': 183997073}
{'IdSession': 207525, 'IdPSX': 0, 'IdSubscriber': 86340, 'StartSession': '27/07/2024 15:06:12', 'EndSession': '', 'Duration': 45953, 'UpTx': 7379975554, 'DownTx': 7586983076}
{'IdSession': 146685, 'IdPSX': 0, 'IdSubscriber': 86340, 'StartSession': '09/01/2025 03:52:13', 'EndSession': '', 'Duration': 77848, 'UpTx': 7412904879, 'DownTx': 1714922869}
{'IdSession': 308531, 'IdPSX': 3, 'IdSubscriber': 86340, 'StartSession': '12/17/2024 00:07:17', 'EndSession': '12/17/2024 18:30:04', 'Duration': 66167, 'UpTx': 602194305, 'DownTx': 503587961}
{'IdSession': 956042, 'IdPSX': 0, 'IdSubscriber': 86340, 'StartSession': '14/08/2024 03:51:20', 'EndSession': '14/08/2024 23:33:53', 'Duration': 70953, 'UpTx': 7331627329, 'DownTx': 3202206049}
{'IdSession': 189022, 'IdPSX': 2, 'IdSubscriber': 86340, 'StartSession': '2025-02-24 10:40:38', 'EndSession': '2025-02-25 10:39:21', 'Duration': 86323, 'UpTx': 6067961282, 'DownTx': 5342266744}
{'IdSession': 448243, 'IdPSX': 2, 'IdSubscriber': 86340, 'StartSession': '2024-05-24 16:52:36', 'EndSession': '2024-05-25 01:17:43', 'Duration': 30307, 'UpTx': 4725027723, 'DownTx': 1879940168}
{'IdSession': 715164, 'IdPSX': 1, 'IdSubscriber': 86340, 'StartSession': '23-03-2025 02:47:47', 'EndSession': '23-03-2025 06:45:13', 'Duration': 14246, 'UpTx': 966284211, 'DownTx': 573458169}
{'IdSession': 440350, 'IdPSX': 0, 'IdSubscriber': 86340, 'StartSession': '19/12/2024 02:20:56', 'EndSession': '19/12/2024 17:08:11', 'Duration': 53235, 'UpTx': 9276478719, 'DownTx': 3319956345}
{'IdSession': 873839, 'IdPSX': 2, 'IdSubscriber': 86340, 'StartSession': '2024-08-05 08:03:51', 'EndSession': '2024-08-05 14:22:07', 'Duration': 22696, 'UpTx': 2999404578, 'DownTx': 6336807212}
{'IdSession': 154144, 'IdPSX': 3, 'IdSubscriber': 84993, 'StartSession': '01/31/2025 19:27:19', 'EndSession': '02/01/2025 12:53:04', 'Duration': 62745, 'UpTx': 968298224, 'DownTx': 366678136}
{'IdSession': 885255, 'IdPSX': 0, 'IdSubscriber': 84993, 'StartSession': '13/04/2025 13:54:52', 'EndSession': '14/04/2025 02:48:47', 'Duration': 46435, 'UpTx': 8782166849, 'DownTx': 2902774670}
