0
{'IdSession': 632016, 'IdPSX': 1, 'IdSubscriber': 12506, 'StartSession': '01-01-2025 11:38:00', 'EndSession': '01-01-2025 13:41:58', 'Duration': 7438, 'UpTx': 274124884, 'DownTx': 885083153}
{'IdSession': 873891, 'IdPSX': 2, 'IdSubscriber': 88161, 'StartSession': '2024-06-02 11:54:35', 'EndSession': '2024-06-02 13:16:16', 'Duration': 4901, 'UpTx': 6223869320, 'DownTx': 9102383270}
{'IdSession': 758057, 'IdPSX': 2, 'IdSubscriber': 88161, 'StartSession': '2025-04-11 10:27:55', 'EndSession': '2025-04-11 22:32:09', 'Duration': 43454, 'UpTx': 8900024785, 'DownTx': 5370203194}
{'IdSession': 871823, 'IdPSX': 0, 'IdSubscriber': 88161, 'StartSession': '29/10/2024 08:57:02', 'EndSession': '29/10/2024 13:35:12', 'Duration': 16690, 'UpTx': 1493192200, 'DownTx': 4357941972}
{'IdSession': 937110, 'IdPSX': 2, 'IdSubscriber': 88161, 'StartSession': '2024-09-01 15:52:01', 'EndSession': '2024-09-02 15:38:36', 'Duration': 85595, 'UpTx': 295052587, 'DownTx': 1806557097}
{'IdSession': 864230, 'IdPSX': 0, 'IdSubscriber': 88161, 'StartSession': '18/02/2025 21:15:06', 'EndSession': '19/02/2025 05:40:16', 'Duration': 30310, 'UpTx': 5304672270, 'DownTx': 5115447997}
{'IdSession': 655774, 'IdPSX': 2, 'IdSubscriber': 7825, 'StartSession': '2025-02-12 15:49:29', 'EndSession': '2025-02-12 19:52:15', 'Duration': 14566, 'UpTx': 5577366447, 'DownTx': 1865329179}
{'IdSession': 359522, 'IdPSX': 2, 'IdSubscriber': 7825, 'StartSession': '2024-11-09 23:53:45', 'EndSession': '2024-11-10 06:39:45', 'Duration': 24360, 'UpTx': 499682134988, 'DownTx': 746935780534}
{'IdSession': 907062, 'IdPSX': 1, 'IdSubscriber': 7825, 'StartSession': '24-03-2025 00:04:34', 'EndSession': '24-03-2025 05:29:18', 'Duration': 19484, 'UpTx': 660139362, 'DownTx': 347806601}
{'IdSession': 536675, 'IdPSX': 0, 'IdSubscriber': 7825, 'StartSession': '08/03/2025 18:18:14', 'EndSession': '', 'Duration': 55260, 'UpTx': 3256024830, 'DownTx': 2849159570}
{'IdSession': 984150, 'IdPSX': 0, 'IdSubscriber': 7825, 'StartSession': '07/11/2024 01:19:06', 'EndSession': '', 'Duration': 62114, 'UpTx': 5733752545, 'DownTx': 9483779390}
{'IdSession': 975717, 'IdPSX': 1, 'IdSubscriber': 7825, 'StartSession': '07-02-2025 13:55:36', 'EndSession': '08-02-2025 09:26:16', 'Duration': 70240, 'UpTx': 570269534, 'DownTx': 38336501}
{'IdSession': 462567, 'IdPSX': 2, 'IdSubscriber': 7825, 'StartSession': '2024-05-16 13:35:44', 'EndSession': '', 'Duration': 23506, 'UpTx': 7433328347, 'DownTx': 8276236315}
{'IdSession': 453880, 'IdPSX': 0, 'IdSubscriber': 7825, 'StartSession': '30/12/2024 13:20:34', 'EndSession': '31/12/2024 06:03:05', 'Duration': 60151, 'UpTx': 5154330764, 'DownTx': 6347684828}
{'IdSession': 962755, 'IdPSX': 2, 'IdSubscriber': 7825, 'StartSession': '2024-10-03 15:43:40', 'EndSession': '2024-10-04 05:05:19', 'Duration': 48099, 'UpTx': 4804384023, 'DownTx': 9286597335}
{'IdSession': 593609, 'IdPSX': 3, 'IdSubscriber': 7825, 'StartSession': '01/07/2025 17:34:38', 'EndSession': '01/07/2025 21:41:12', 'Duration': 14794, 'UpTx': 318091766, 'DownTx': 738072883}
{'IdSession': 232654, 'IdPSX': 3, 'IdSubscriber': 21038, 'StartSession': '02/26/2025 09:03:44', 'EndSession': '', 'Duration': 63784, 'UpTx': 182078763, 'DownTx': 605025988}
{'IdSession': 42818, 'IdPSX': 1, 'IdSubscriber': 21038, 'StartSession': '17-03-2025 16:19:27', 'EndSession': '17-03-2025 19:16:45', 'Duration': 10638, 'UpTx': 752917071, 'DownTx': 175563304}
{'IdSession': 563498, 'IdPSX': 1, 'IdSubscriber': 21038, 'StartSession': '15-10-2024 03:03:31', 'EndSession': '15-10-2024 19:42:04', 'Duration': 59913, 'UpTx': 22003037, 'DownTx': 862932190}
{'IdSession': 446939, 'IdPSX': 1, 'IdSubscriber': 21038, 'StartSession': '24-02-2025 22:01:14', 'EndSession': '25-02-2025 19:31:30', 'Duration': 77416, 'UpTx': 46850127, 'DownTx': 111314649}
{'IdSession': 154434, 'IdPSX': 2, 'IdSubscriber': 21038, 'StartSession': '2025-01-18 12:40:57', 'EndSession': '', 'Duration': 21156, 'UpTx': 5291605080, 'DownTx': 823688443}
{'IdSession': 711275, 'IdPSX': 3, 'IdSubscriber': 27706, 'StartSession': '04/09/2025 11:28:53', 'EndSession': '04/10/2025 02:42:57', 'Duration': 54844, 'UpTx': 293146984, 'DownTx': 988993060}
{'IdSession': 256409, 'IdPSX': 3, 'IdSubscriber': 27706, 'StartSession': '11/18/2024 21:47:51', 'EndSession': '11/19/2024 16:07:47', 'Duration': 65996, 'UpTx': 730984122, 'DownTx': 30886546}
{'IdSession': 335516, 'IdPSX': 3, 'IdSubscriber': 27706, 'StartSession': '08/15/2024 22:41:50', 'EndSession': '08/16/2024 19:31:42', 'Duration': 74992, 'UpTx': 223465950, 'DownTx': 770374333}
{'IdSession': 86910, 'IdPSX': 1, 'IdSubscriber': 27706, 'StartSession': '27-03-2025 13:04:52', 'EndSession': '28-03-2025 12:21:25', 'Duration': 83793, 'UpTx': 467615756, 'DownTx': 246758886}
{'IdSession': 290179, 'IdPSX': 1, 'IdSubscriber': 27706, 'StartSession': '19-02-2025 21:32:02', 'EndSession': '', 'Duration': 19205, 'UpTx': 795957843, 'DownTx': 18676498}
{'IdSession': 994458, 'IdPSX': 0, 'IdSubscriber': 23310, 'StartSession': '12/12/2024 20:28:04', 'EndSession': '13/12/2024 07:38:07', 'Duration': 40203, 'UpTx': 5171965410, 'DownTx': 5074254603}
{'IdSession': 399015, 'IdPSX': 1, 'IdSubscriber': 23310, 'StartSession': '01-02-2025 09:36:17', 'EndSession': '02-02-2025 01:29:56', 'Duration': 57219, 'UpTx': 10993968, 'DownTx': 650436671}
{'IdSession': 740887, 'IdPSX': 3, 'IdSubscriber': 23310, 'StartSession': '10/03/2024 03:20:15', 'EndSession': '10/03/2024 22:26:25', 'Duration': 68770, 'UpTx': 328113504, 'DownTx': 548501920}
{'IdSession': 587987, 'IdPSX': 3, 'IdSubscriber': 23310, 'StartSession': '12/21/2024 09:10:19', 'EndSession': '', 'Duration': 31172, 'UpTx': 916780811, 'DownTx': 915127685}
{'IdSession': 86822, 'IdPSX': 1, 'IdSubscriber': 23310, 'StartSession': '14-09-2024 11:33:45', 'EndSession': '14-09-2024 21:43:18', 'Duration': 36573, 'UpTx': 481862650, 'DownTx': 368991345}
{'IdSession': 59351, 'IdPSX': 2, 'IdSubscriber': 72146, 'StartSession': '2025-02-12 17:49:13', 'EndSession': '2025-02-13 10:02:55', 'Duration': 58422, 'UpTx': 3274589848, 'DownTx': 1413445550}
{'IdSession': 202971, 'IdPSX': 2, 'IdSubscriber': 72146, 'StartSession': '2025-03-14 15:47:50', 'EndSession': '2025-03-15 12:56:04', 'Duration': 76094, 'UpTx': 4323506246, 'DownTx': 3606222287}
{'IdSession': 755305, 'IdPSX': 3, 'IdSubscriber': 72146, 'StartSession': '12/31/2024 19:39:43', 'EndSession': '01/01/2025 09:47:02', 'Duration': 50839, 'UpTx': 369956468, 'DownTx': 213960135}
{'IdSession': 985730, 'IdPSX': 3, 'IdSubscriber': 72146, 'StartSession': '05/11/2024 17:22:43', 'EndSession': '05/12/2024 01:08:27', 'Duration': 27944, 'UpTx': 681323213, 'DownTx': 662207288}
{'IdSession': 260841, 'IdPSX': 0, 'IdSubscriber': 72146, 'StartSession': '30/05/2024 10:37:01', 'EndSession': '31/05/2024 02:03:49', 'Duration': 55608, 'UpTx': 5242794266, 'DownTx': 3484050429}
{'IdSession': 914811, 'IdPSX': 0, 'IdSubscriber': 92125, 'StartSession': '22/06/2024 23:20:54', 'EndSession': '', 'Duration': 14081, 'UpTx': 5035368779, 'DownTx': 8497478367}
{'IdSession': 675300, 'IdPSX': 3, 'IdSubscriber': 92125, 'StartSession': '08/25/2024 03:53:10', 'EndSession': '08/25/2024 15:49:11', 'Duration': 42961, 'UpTx': 322376245, 'DownTx': 148149325}
{'IdSession': 292286, 'IdPSX': 0, 'IdSubscriber': 92125, 'StartSession': '16/04/2025 22:01:12', 'EndSession': '17/04/2025 09:03:44', 'Duration': 39752, 'UpTx': 6516971655, 'DownTx': 8599591202}
{'IdSession': 342018, 'IdPSX': 1, 'IdSubscriber': 92125, 'StartSession': '22-12-2024 18:28:32', 'EndSession': '23-12-2024 11:57:32', 'Duration': 62940, 'UpTx': 610711611, 'DownTx': 782127826}
{'IdSession': 852299, 'IdPSX': 1, 'IdSubscriber': 92125, 'StartSession': '14-09-2024 19:10:16', 'EndSession': '15-09-2024 18:15:55', 'Duration': 83139, 'UpTx': 610563844, 'DownTx': 411947518}
{'IdSession': 399621, 'IdPSX': 3, 'IdSubscriber': 92125, 'StartSession': '12/13/2024 14:13:11', 'EndSession': '12/14/2024 08:23:42', 'Duration': 65431, 'UpTx': 59042924525, 'DownTx': 67294755716}
{'IdSession': 619893, 'IdPSX': 2, 'IdSubscriber': 92125, 'StartSession': '2024-11-21 13:01:23', 'EndSession': '', 'Duration': 8447, 'UpTx': 1664976010, 'DownTx': 7358334613}
{'IdSession': 448935, 'IdPSX': 0, 'IdSubscriber': 92125, 'StartSession': '25/11/2024 13:56:39', 'EndSession': '', 'Duration': 12635, 'UpTx': 8316412738, 'DownTx': 1254652921}
{'IdSession': 870005, 'IdPSX': 1, 'IdSubscriber': 92125, 'StartSession': '13-01-2025 19:17:13', 'EndSession': '13-01-2025 22:21:02', 'Duration': 11029, 'UpTx': 652151837, 'DownTx': 160074987}
{'IdSession': 707850, 'IdPSX': 2, 'IdSubscriber': 92125, 'StartSession': '2024-05-05 14:35:53', 'EndSession': '2024-05-06 09:48:47', 'Duration': 69174, 'UpTx': 8321197848, 'DownTx': 498808169}
{'IdSession': 373254, 'IdPSX': 0, 'IdSubscriber': 92125, 'StartSession': '06/08/2024 01:12:40', 'EndSession': '06/08/2024 09:12:51', 'Duration': 28811, 'UpTx': 6668547904, 'DownTx': 3535858887}
{'IdSession': 968607, 'IdPSX': 3, 'IdSubscriber': 92125, 'StartSession': '01/23/2025 03:41:30', 'EndSession': '01/23/2025 20:21:45', 'Duration': 60015, 'UpTx': 764941520, 'DownTx': 839828603}
{'IdSession': 548089, 'IdPSX': 3, 'IdSubscriber': 92125, 'StartSession': '07/18/2024 10:59:51', 'EndSession': '07/18/2024 15:36:01', 'Duration': 16570, 'UpTx': 817243630, 'DownTx': 710052499}
{'IdSession': 588936, 'IdPSX': 0, 'IdSubscriber': 92125, 'StartSession': '26/03/2025 09:43:17', 'EndSession': '26/03/2025 12:12:23', 'Duration': 8946, 'UpTx': 2802140719, 'DownTx': 4930251742}
{'IdSession': 371364, 'IdPSX': 1, 'IdSubscriber': 92125, 'StartSession': '11-05-2024 20:26:36', 'EndSession': '12-05-2024 05:29:18', 'Duration': 32562, 'UpTx': 609761814, 'DownTx': 250796499}
{'IdSession': 969924, 'IdPSX': 0, 'IdSubscriber': 43310, 'StartSession': '27/12/2024 10:10:00', 'EndSession': '27/12/2024 22:57:26', 'Duration': 46046, 'UpTx': 3796766457, 'DownTx': 7760831323}
{'IdSession': 901170, 'IdPSX': 0, 'IdSubscriber': 43310, 'StartSession': '04/09/2024 00:39:52', 'EndSession': '', 'Duration': 60081, 'UpTx': 2741013744, 'DownTx': 1705773247}
{'IdSession': 78236, 'IdPSX': 3, 'IdSubscriber': 43310, 'StartSession': '04/15/2025 08:13:37', 'EndSession': '04/16/2025 05:26:38', 'Duration': 76381, 'UpTx': 67380140, 'DownTx': 805623962}
{'IdSession': 109137, 'IdPSX': 2, 'IdSubscriber': 43310, 'StartSession': '2025-01-12 20:47:10', 'EndSession': '2025-01-13 05:29:09', 'Duration': 31319, 'UpTx': 9268617988, 'DownTx': 701702657}
{'IdSession': 642610, 'IdPSX': 3, 'IdSubscriber': 43310, 'StartSession': '11/12/2024 03:20:39', 'EndSession': '11/12/2024 18:56:01', 'Duration': 56122, 'UpTx': 506265949, 'DownTx': 253017394}
{'IdSession': 785825, 'IdPSX': 0, 'IdSubscriber': 22366, 'StartSession': '12/06/2024 01:59:51', 'EndSession': '12/06/2024 18:13:36', 'Duration': 58425, 'UpTx': 5741574605, 'DownTx': 3221891594}
{'IdSession': 62866, 'IdPSX': 3, 'IdSubscriber': 22366, 'StartSession': '02/17/2025 02:44:38', 'EndSession': '02/17/2025 03:48:31', 'Duration': 3833, 'UpTx': 905920022, 'DownTx': 492718067}
{'IdSession': 780939, 'IdPSX': 0, 'IdSubscriber': 22366, 'StartSession': '02/12/2024 00:10:57', 'EndSession': '02/12/2024 12:41:09', 'Duration': 45012, 'UpTx': 1795628467, 'DownTx': 3246888059}
{'IdSession': 438510, 'IdPSX': 0, 'IdSubscriber': 22366, 'StartSession': '22/12/2024 07:04:42', 'EndSession': '23/12/2024 01:44:30', 'Duration': 67188, 'UpTx': 2395061266, 'DownTx': 1902722850}
{'IdSession': 792757, 'IdPSX': 3, 'IdSubscriber': 22366, 'StartSession': '11/06/2024 16:33:38', 'EndSession': '11/06/2024 21:30:11', 'Duration': 17793, 'UpTx': 214354492, 'DownTx': 68199260}
{'IdSession': 614877, 'IdPSX': 1, 'IdSubscriber': 16719, 'StartSession': '23-12-2024 05:46:21', 'EndSession': '23-12-2024 20:34:19', 'Duration': 53278, 'UpTx': 232760094, 'DownTx': 158596127}
{'IdSession': 821765, 'IdPSX': 0, 'IdSubscriber': 16719, 'StartSession': '01/02/2025 04:28:47', 'EndSession': '', 'Duration': 48198, 'UpTx': 4007002253, 'DownTx': 2556696781}
{'IdSession': 282836, 'IdPSX': 1, 'IdSubscriber': 16719, 'StartSession': '22-11-2024 13:23:05', 'EndSession': '22-11-2024 17:20:33', 'Duration': 14248, 'UpTx': 797576519, 'DownTx': 75101178}
{'IdSession': 910450, 'IdPSX': 2, 'IdSubscriber': 16719, 'StartSession': '2024-05-11 04:00:53', 'EndSession': '2024-05-11 19:36:10', 'Duration': 56117, 'UpTx': 8118190707, 'DownTx': 3314365204}
{'IdSession': 819035, 'IdPSX': 0, 'IdSubscriber': 16719, 'StartSession': '26/09/2024 18:03:29', 'EndSession': '27/09/2024 10:50:42', 'Duration': 60433, 'UpTx': 5499358476, 'DownTx': 7874660560}
{'IdSession': 732546, 'IdPSX': 2, 'IdSubscriber': 16719, 'StartSession': '2025-03-24 11:00:10', 'EndSession': '2025-03-24 20:44:17', 'Duration': 35047, 'UpTx': 4154926679, 'DownTx': 194806023}
{'IdSession': 177351, 'IdPSX': 2, 'IdSubscriber': 16719, 'StartSession': '2024-09-26 04:51:51', 'EndSession': '2024-09-26 15:59:29', 'Duration': 40058, 'UpTx': 6793970654, 'DownTx': 6662687018}
{'IdSession': 797069, 'IdPSX': 0, 'IdSubscriber': 16719, 'StartSession': '05/03/2025 08:42:36', 'EndSession': '06/03/2025 05:34:11', 'Duration': 75095, 'UpTx': 7316210931, 'DownTx': 3581827732}
{'IdSession': 655004, 'IdPSX': 0, 'IdSubscriber': 16719, 'StartSession': '02/06/2024 15:31:14', 'EndSession': '02/06/2024 22:12:27', 'Duration': 24073, 'UpTx': 2781340077, 'DownTx': 3183749557}
{'IdSession': 123020, 'IdPSX': 1, 'IdSubscriber': 16719, 'StartSession': '27-12-2024 08:44:22', 'EndSession': '27-12-2024 18:33:08', 'Duration': 35326, 'UpTx': 835951942, 'DownTx': 483100478}
{'IdSession': 540387, 'IdPSX': 1, 'IdSubscriber': 19540, 'StartSession': '24-07-2024 15:16:26', 'EndSession': '25-07-2024 08:25:30', 'Duration': 61744, 'UpTx': 349017945, 'DownTx': 793996955}
{'IdSession': 369835, 'IdPSX': 0, 'IdSubscriber': 19540, 'StartSession': '24/09/2024 07:59:18', 'EndSession': '25/09/2024 05:27:52', 'Duration': 77314, 'UpTx': 7779559123, 'DownTx': 8207079883}
{'IdSession': 533699, 'IdPSX': 3, 'IdSubscriber': 19540, 'StartSession': '02/08/2025 08:10:56', 'EndSession': '02/09/2025 02:43:37', 'Duration': 66761, 'UpTx': 683807989, 'DownTx': 413590830}
{'IdSession': 126090, 'IdPSX': 0, 'IdSubscriber': 19540, 'StartSession': '29/08/2024 16:56:06', 'EndSession': '30/08/2024 05:29:50', 'Duration': 45224, 'UpTx': 1999987828, 'DownTx': 3890739382}
{'IdSession': 119331, 'IdPSX': 1, 'IdSubscriber': 19540, 'StartSession': '13-06-2024 01:49:36', 'EndSession': '14-06-2024 00:13:40', 'Duration': 80644, 'UpTx': 183396731, 'DownTx': 454336269}
{'IdSession': 407738, 'IdPSX': 2, 'IdSubscriber': 36079, 'StartSession': '2024-05-02 01:28:50', 'EndSession': '2024-05-02 17:07:51', 'Duration': 56341, 'UpTx': 648014653, 'DownTx': 6261661475}
{'IdSession': 740842, 'IdPSX': 1, 'IdSubscriber': 36079, 'StartSession': '10-08-2024 16:08:23', 'EndSession': '10-08-2024 22:06:31', 'Duration': 21488, 'UpTx': 775760707, 'DownTx': 143451505}
{'IdSession': 337170, 'IdPSX': 2, 'IdSubscriber': 36079, 'StartSession': '2024-09-28 22:29:03', 'EndSession': '2024-09-29 11:15:25', 'Duration': 45982, 'UpTx': 7907550494, 'DownTx': 3442805284}
{'IdSession': 367919, 'IdPSX': 3, 'IdSubscriber': 36079, 'StartSession': '09/19/2024 16:11:34', 'EndSession': '', 'Duration': 40788, 'UpTx': 385106874, 'DownTx': 798911838}
{'IdSession': 963859, 'IdPSX': 1, 'IdSubscriber': 36079, 'StartSession': '20-07-2024 16:43:20', 'EndSession': '', 'Duration': 37062, 'UpTx': 48413851, 'DownTx': 211488090}
{'IdSession': 132548, 'IdPSX': 2, 'IdSubscriber': 2096, 'StartSession': '2025-02-04 20:32:23', 'EndSession': '2025-02-05 19:34:37', 'Duration': 82934, 'UpTx': 6112169415, 'DownTx': 1296525912}
{'IdSession': 863957, 'IdPSX': 3, 'IdSubscriber': 2096, 'StartSession': '11/07/2024 08:14:13', 'EndSession': '11/07/2024 14:00:55', 'Duration': 20802, 'UpTx': 487687396, 'DownTx': 631051251}
{'IdSession': 279709, 'IdPSX': 1, 'IdSubscriber': 2096, 'StartSession': '27-10-2024 16:34:34', 'EndSession': '28-10-2024 15:20:54', 'Duration': 81980, 'UpTx': 775456839, 'DownTx': 787536285}
{'IdSession': 425978, 'IdPSX': 3, 'IdSubscriber': 2096, 'StartSession': '02/20/2025 16:31:44', 'EndSession': '02/21/2025 05:10:30', 'Duration': 45526, 'UpTx': 281598961, 'DownTx': 533418521}
{'IdSession': 189156, 'IdPSX': 3, 'IdSubscriber': 2096, 'StartSession': '10/08/2024 09:37:35', 'EndSession': '', 'Duration': 9321, 'UpTx': 987628039, 'DownTx': 235224208}
{'IdSession': 16309, 'IdPSX': 0, 'IdSubscriber': 6349, 'StartSession': '03/11/2024 10:29:35', 'EndSession': '04/11/2024 00:18:12', 'Duration': 49717, 'UpTx': 6540273320, 'DownTx': 9699506508}
{'IdSession': 258847, 'IdPSX': 3, 'IdSubscriber': 6349, 'StartSession': '02/14/2025 18:34:00', 'EndSession': '02/15/2025 14:42:41', 'Duration': 72521, 'UpTx': 490060296, 'DownTx': 248966853}
{'IdSession': 983609, 'IdPSX': 2, 'IdSubscriber': 6349, 'StartSession': '2025-04-10 01:04:36', 'EndSession': '2025-04-10 15:55:56', 'Duration': 53480, 'UpTx': 265287487, 'DownTx': 2962614943}
{'IdSession': 841294, 'IdPSX': 3, 'IdSubscriber': 6349, 'StartSession': '08/16/2024 21:56:50', 'EndSession': '08/17/2024 02:29:07', 'Duration': 16337, 'UpTx': 329165517, 'DownTx': 478127467}
{'IdSession': 53730, 'IdPSX': 3, 'IdSubscriber': 6349, 'StartSession': '04/30/2024 18:16:45', 'EndSession': '05/01/2024 13:15:36', 'Duration': 68331, 'UpTx': 911493943, 'DownTx': 316622557}
{'IdSession': 744888, 'IdPSX': 1, 'IdSubscriber': 6349, 'StartSession': '24-01-2025 11:47:25', 'EndSession': '25-01-2025 10:49:23', 'Duration': 82918, 'UpTx': 184719288, 'DownTx': 907475810}
{'IdSession': 832588, 'IdPSX': 0, 'IdSubscriber': 6349, 'StartSession': '13/05/2024 19:31:27', 'EndSession': '14/05/2024 07:13:25', 'Duration': 42118, 'UpTx': 354511123, 'DownTx': 4416228669}
{'IdSession': 541884, 'IdPSX': 2, 'IdSubscriber': 6349, 'StartSession': '2025-03-03 09:49:34', 'EndSession': '2025-03-04 06:55:32', 'Duration': 75958, 'UpTx': 8407122613, 'DownTx': 4183290084}
{'IdSession': 979957, 'IdPSX': 0, 'IdSubscriber': 6349, 'StartSession': '03/12/2024 19:46:01', 'EndSession': '03/12/2024 21:33:10', 'Duration': 6429, 'UpTx': 521612202530, 'DownTx': 573821117409}
{'IdSession': 529713, 'IdPSX': 1, 'IdSubscriber': 6349, 'StartSession': '02-11-2024 05:28:46', 'EndSession': '02-11-2024 20:25:21', 'Duration': 53795, 'UpTx': 359965224, 'DownTx': 52115760}
{'IdSession': 415203, 'IdPSX': 2, 'IdSubscriber': 52012, 'StartSession': '2024-07-19 21:03:53', 'EndSession': '2024-07-19 22:10:36', 'Duration': 4003, 'UpTx': 4946591101, 'DownTx': 2310302461}
{'IdSession': 789474, 'IdPSX': 1, 'IdSubscriber': 52012, 'StartSession': '09-12-2024 09:52:06', 'EndSession': '', 'Duration': 76166, 'UpTx': 890673663, 'DownTx': 402232420}
{'IdSession': 287160, 'IdPSX': 0, 'IdSubscriber': 52012, 'StartSession': '28/05/2024 02:56:08', 'EndSession': '', 'Duration': 68248, 'UpTx': 3552118294, 'DownTx': 3193006662}
{'IdSession': 467985, 'IdPSX': 3, 'IdSubscriber': 52012, 'StartSession': '11/26/2024 04:57:08', 'EndSession': '11/26/2024 07:00:33', 'Duration': 7405, 'UpTx': 990535330, 'DownTx': 962602959}
{'IdSession': 886915, 'IdPSX': 0, 'IdSubscriber': 52012, 'StartSession': '15/06/2024 00:22:11', 'EndSession': '15/06/2024 10:02:27', 'Duration': 34816, 'UpTx': 7324494413, 'DownTx': 291832184}
{'IdSession': 778697, 'IdPSX': 0, 'IdSubscriber': 19081, 'StartSession': '16/09/2024 11:07:11', 'EndSession': '17/09/2024 00:43:02', 'Duration': 48951, 'UpTx': 7422122978, 'DownTx': 6488855834}
{'IdSession': 661400, 'IdPSX': 0, 'IdSubscriber': 19081, 'StartSession': '22/04/2024 15:08:00', 'EndSession': '22/04/2024 17:35:20', 'Duration': 8840, 'UpTx': 5612444914, 'DownTx': 772922332}
{'IdSession': 970916, 'IdPSX': 0, 'IdSubscriber': 19081, 'StartSession': '18/02/2025 02:34:52', 'EndSession': '18/02/2025 11:49:26', 'Duration': 33274, 'UpTx': 6729418078, 'DownTx': 8767266755}
{'IdSession': 141766, 'IdPSX': 0, 'IdSubscriber': 19081, 'StartSession': '02/03/2025 21:45:50', 'EndSession': '03/03/2025 05:30:11', 'Duration': 27861, 'UpTx': 8740901079, 'DownTx': 268709171}
{'IdSession': 139783, 'IdPSX': 2, 'IdSubscriber': 19081, 'StartSession': '2024-11-07 09:34:29', 'EndSession': '2024-11-07 20:07:49', 'Duration': 38000, 'UpTx': 7914690440, 'DownTx': 8633307216}
{'IdSession': 599906, 'IdPSX': 2, 'IdSubscriber': 19081, 'StartSession': '2024-06-15 10:28:55', 'EndSession': '2024-06-15 11:37:24', 'Duration': 4109, 'UpTx': 3203088026, 'DownTx': 2752150262}
{'IdSession': 736769, 'IdPSX': 0, 'IdSubscriber': 19081, 'StartSession': '30/11/2024 13:37:05', 'EndSession': '01/12/2024 08:51:52', 'Duration': 69287, 'UpTx': 5608230184, 'DownTx': 5414770697}
{'IdSession': 276603, 'IdPSX': 0, 'IdSubscriber': 19081, 'StartSession': '14/03/2025 16:46:39', 'EndSession': '15/03/2025 07:30:33', 'Duration': 53034, 'UpTx': 2905734670, 'DownTx': 6236812275}
{'IdSession': 444612, 'IdPSX': 3, 'IdSubscriber': 19081, 'StartSession': '11/05/2024 02:26:07', 'EndSession': '11/06/2024 02:20:08', 'Duration': 86041, 'UpTx': 517106197, 'DownTx': 360096330}
{'IdSession': 825798, 'IdPSX': 2, 'IdSubscriber': 19081, 'StartSession': '2024-09-19 01:43:23', 'EndSession': '2024-09-19 23:31:42', 'Duration': 78499, 'UpTx': 9771700388, 'DownTx': 7170574882}
{'IdSession': 303602, 'IdPSX': 2, 'IdSubscriber': 18101, 'StartSession': '2024-07-11 10:29:22', 'EndSession': '2024-07-11 23:48:51', 'Duration': 47969, 'UpTx': 3681146428, 'DownTx': 5663600433}
{'IdSession': 350184, 'IdPSX': 0, 'IdSubscriber': 18101, 'StartSession': '29/08/2024 14:13:52', 'EndSession': '30/08/2024 01:44:34', 'Duration': 41442, 'UpTx': 4989149339, 'DownTx': 1130428405}
{'IdSession': 998990, 'IdPSX': 2, 'IdSubscriber': 18101, 'StartSession': '2025-02-20 09:30:34', 'EndSession': '2025-02-20 15:08:22', 'Duration': 20268, 'UpTx': 9213792074, 'DownTx': 9816551387}
{'IdSession': 232002, 'IdPSX': 0, 'IdSubscriber': 18101, 'StartSession': '24/01/2025 07:46:34', 'EndSession': '24/01/2025 09:49:21', 'Duration': 7367, 'UpTx': 8976609274, 'DownTx': 9001317679}
{'IdSession': 374593, 'IdPSX': 1, 'IdSubscriber': 18101, 'StartSession': '06-02-2025 09:46:41', 'EndSession': '06-02-2025 15:41:15', 'Duration': 21274, 'UpTx': 229220961, 'DownTx': 958677725}
{'IdSession': 564156, 'IdPSX': 2, 'IdSubscriber': 36463, 'StartSession': '2025-02-14 00:30:29', 'EndSession': '2025-02-14 18:08:34', 'Duration': 63485, 'UpTx': 7461303533, 'DownTx': 2067622118}
{'IdSession': 459836, 'IdPSX': 2, 'IdSubscriber': 36463, 'StartSession': '2025-01-05 02:00:19', 'EndSession': '', 'Duration': 34505, 'UpTx': 2302044505, 'DownTx': 1134864588}
{'IdSession': 383710, 'IdPSX': 1, 'IdSubscriber': 36463, 'StartSession': '23-09-2024 14:17:07', 'EndSession': '24-09-2024 04:17:15', 'Duration': 50408, 'UpTx': 255743823, 'DownTx': 976426483}
{'IdSession': 532509, 'IdPSX': 0, 'IdSubscriber': 36463, 'StartSession': '29/06/2024 01:06:36', 'EndSession': '29/06/2024 18:05:27', 'Duration': 61131, 'UpTx': 9574640643, 'DownTx': 6088221960}
{'IdSession': 356189, 'IdPSX': 3, 'IdSubscriber': 36463, 'StartSession': '02/16/2025 17:26:02', 'EndSession': '02/17/2025 05:12:14', 'Duration': 42372, 'UpTx': 13884294466, 'DownTx': 85516799780}
{'IdSession': 626924, 'IdPSX': 3, 'IdSubscriber': 36463, 'StartSession': '07/31/2024 23:33:23', 'EndSession': '08/01/2024 04:12:01', 'Duration': 16718, 'UpTx': 715468523, 'DownTx': 374810228}
{'IdSession': 946050, 'IdPSX': 1, 'IdSubscriber': 36463, 'StartSession': '02-10-2024 18:18:27', 'EndSession': '03-10-2024 05:27:29', 'Duration': 40142, 'UpTx': 267843607, 'DownTx': 735862569}
{'IdSession': 740286, 'IdPSX': 0, 'IdSubscriber': 36463, 'StartSession': '17/06/2024 16:55:02', 'EndSession': '', 'Duration': 20497, 'UpTx': 5315394324, 'DownTx': 9082106405}
