0
{'IdSession': 541323, 'IdPSX': 0, 'IdSubscriber': 98986, 'StartSession': '04/08/2024 09:08:30', 'EndSession': '', 'Duration': 63317, 'UpTx': 5699417166, 'DownTx': 5086938811}
{'IdSession': 920593, 'IdPSX': 0, 'IdSubscriber': 33765, 'StartSession': '23/07/2024 01:39:01', 'EndSession': '23/07/2024 04:44:02', 'Duration': 11101, 'UpTx': 841506532, 'DownTx': 6586697520}
{'IdSession': 625473, 'IdPSX': 1, 'IdSubscriber': 10262, 'StartSession': '04-10-2024 11:32:29', 'EndSession': '05-10-2024 10:12:16', 'Duration': 81587, 'UpTx': 670585705, 'DownTx': 990293840}
{'IdSession': 46500, 'IdPSX': 0, 'IdSubscriber': 10262, 'StartSession': '03/01/2025 02:51:42', 'EndSession': '03/01/2025 18:03:53', 'Duration': 54731, 'UpTx': 1338453218, 'DownTx': 3856496633}
{'IdSession': 622899, 'IdPSX': 1, 'IdSubscriber': 10262, 'StartSession': '22-10-2024 11:45:11', 'EndSession': '23-10-2024 11:38:53', 'Duration': 86022, 'UpTx': 284715658, 'DownTx': 403728065}
{'IdSession': 929229, 'IdPSX': 0, 'IdSubscriber': 10262, 'StartSession': '27/12/2024 00:08:28', 'EndSession': '', 'Duration': 48919, 'UpTx': 8732535080, 'DownTx': 5129044519}
{'IdSession': 843075, 'IdPSX': 1, 'IdSubscriber': 10262, 'StartSession': '19-06-2024 12:05:43', 'EndSession': '19-06-2024 23:40:00', 'Duration': 41657, 'UpTx': 124467106, 'DownTx': 307000290}
{'IdSession': 395316, 'IdPSX': 0, 'IdSubscriber': 54971, 'StartSession': '20/03/2025 02:17:54', 'EndSession': '20/03/2025 11:53:32', 'Duration': 34538, 'UpTx': 476888858124, 'DownTx': 627379755175}
{'IdSession': 664848, 'IdPSX': 3, 'IdSubscriber': 54971, 'StartSession': '03/13/2025 16:04:38', 'EndSession': '', 'Duration': 83890, 'UpTx': 928291414, 'DownTx': 683478041}
{'IdSession': 703235, 'IdPSX': 3, 'IdSubscriber': 54971, 'StartSession': '02/10/2025 06:48:10', 'EndSession': '02/10/2025 21:29:43', 'Duration': 52893, 'UpTx': 445205557, 'DownTx': 600359543}
{'IdSession': 523096, 'IdPSX': 1, 'IdSubscriber': 54971, 'StartSession': '15-07-2024 05:55:53', 'EndSession': '15-07-2024 12:11:14', 'Duration': 22521, 'UpTx': 928609380, 'DownTx': 886008585}
{'IdSession': 55717, 'IdPSX': 3, 'IdSubscriber': 54971, 'StartSession': '07/28/2024 17:40:37', 'EndSession': '07/29/2024 06:54:51', 'Duration': 47654, 'UpTx': 279569095, 'DownTx': 157925036}
{'IdSession': 356584, 'IdPSX': 1, 'IdSubscriber': 36963, 'StartSession': '31-07-2024 12:24:09', 'EndSession': '31-07-2024 23:25:05', 'Duration': 39656, 'UpTx': 580147224, 'DownTx': 744425652}
{'IdSession': 740114, 'IdPSX': 2, 'IdSubscriber': 36963, 'StartSession': '2024-07-28 01:19:07', 'EndSession': '2024-07-28 05:31:13', 'Duration': 15126, 'UpTx': 9173343245, 'DownTx': 882179708}
{'IdSession': 57615, 'IdPSX': 0, 'IdSubscriber': 36963, 'StartSession': '20/07/2024 03:15:44', 'EndSession': '', 'Duration': 19465, 'UpTx': 6149890659, 'DownTx': 1200359804}
{'IdSession': 345366, 'IdPSX': 1, 'IdSubscriber': 36963, 'StartSession': '10-03-2025 10:57:05', 'EndSession': '10-03-2025 21:22:58', 'Duration': 37553, 'UpTx': 58547592, 'DownTx': 717595672}
{'IdSession': 740938, 'IdPSX': 1, 'IdSubscriber': 36963, 'StartSession': '28-03-2025 22:18:11', 'EndSession': '29-03-2025 15:50:57', 'Duration': 63166, 'UpTx': 975090372, 'DownTx': 899121210}
{'IdSession': 96957, 'IdPSX': 3, 'IdSubscriber': 36963, 'StartSession': '03/15/2025 19:59:59', 'EndSession': '03/16/2025 18:26:43', 'Duration': 80804, 'UpTx': 356342439, 'DownTx': 525914475}
{'IdSession': 543261, 'IdPSX': 0, 'IdSubscriber': 36963, 'StartSession': '21/07/2024 13:24:44', 'EndSession': '21/07/2024 16:35:28', 'Duration': 11444, 'UpTx': 5427017235, 'DownTx': 4995848673}
{'IdSession': 512569, 'IdPSX': 2, 'IdSubscriber': 36963, 'StartSession': '2024-12-23 16:08:09', 'EndSession': '2024-12-23 20:05:27', 'Duration': 14238, 'UpTx': 2479661007, 'DownTx': 382710780}
{'IdSession': 156023, 'IdPSX': 2, 'IdSubscriber': 36963, 'StartSession': '2024-05-19 13:28:23', 'EndSession': '2024-05-20 06:54:37', 'Duration': 62774, 'UpTx': 5216674758, 'DownTx': 1821068049}
{'IdSession': 206295, 'IdPSX': 0, 'IdSubscriber': 36963, 'StartSession': '16/10/2024 03:56:24', 'EndSession': '16/10/2024 19:07:51', 'Duration': 54687, 'UpTx': 8393464854, 'DownTx': 7071839279}
{'IdSession': 403039, 'IdPSX': 1, 'IdSubscriber': 6487, 'StartSession': '29-11-2024 08:45:05', 'EndSession': '29-11-2024 22:14:33', 'Duration': 48568, 'UpTx': 836503019, 'DownTx': 544525462}
{'IdSession': 891126, 'IdPSX': 3, 'IdSubscriber': 6487, 'StartSession': '12/13/2024 08:06:03', 'EndSession': '12/14/2024 00:40:27', 'Duration': 59664, 'UpTx': 648858461, 'DownTx': 558757486}
{'IdSession': 205136, 'IdPSX': 0, 'IdSubscriber': 6487, 'StartSession': '19/05/2024 18:11:02', 'EndSession': '', 'Duration': 22230, 'UpTx': 1568217594, 'DownTx': 6642846029}
{'IdSession': 856509, 'IdPSX': 2, 'IdSubscriber': 6487, 'StartSession': '2024-09-24 00:10:17', 'EndSession': '', 'Duration': 28571, 'UpTx': 9180844614, 'DownTx': 6533497312}
{'IdSession': 966262, 'IdPSX': 3, 'IdSubscriber': 6487, 'StartSession': '07/16/2024 09:40:18', 'EndSession': '07/16/2024 23:47:04', 'Duration': 50806, 'UpTx': 49297529068, 'DownTx': 40056514308}
{'IdSession': 336571, 'IdPSX': 0, 'IdSubscriber': 97864, 'StartSession': '17/04/2024 18:38:40', 'EndSession': '', 'Duration': 10658, 'UpTx': 494439003, 'DownTx': 3785307271}
{'IdSession': 189750, 'IdPSX': 0, 'IdSubscriber': 97864, 'StartSession': '14/04/2025 09:26:31', 'EndSession': '14/04/2025 17:24:51', 'Duration': 28700, 'UpTx': 8027360581, 'DownTx': 3983707594}
{'IdSession': 517718, 'IdPSX': 2, 'IdSubscriber': 97864, 'StartSession': '2024-07-19 16:58:14', 'EndSession': '2024-07-19 21:03:48', 'Duration': 14734, 'UpTx': 3511226782, 'DownTx': 889369390}
{'IdSession': 919584, 'IdPSX': 0, 'IdSubscriber': 97864, 'StartSession': '04/04/2025 10:58:14', 'EndSession': '05/04/2025 00:16:57', 'Duration': 47923, 'UpTx': 1462060726, 'DownTx': 4887099840}
{'IdSession': 944853, 'IdPSX': 0, 'IdSubscriber': 97864, 'StartSession': '29/12/2024 08:57:23', 'EndSession': '29/12/2024 17:12:15', 'Duration': 29692, 'UpTx': 4803404646, 'DownTx': 7524433958}
{'IdSession': 420462, 'IdPSX': 0, 'IdSubscriber': 97864, 'StartSession': '07/10/2024 10:59:32', 'EndSession': '07/10/2024 15:21:16', 'Duration': 15704, 'UpTx': 1820324383, 'DownTx': 7224333641}
{'IdSession': 507550, 'IdPSX': 3, 'IdSubscriber': 97864, 'StartSession': '05/19/2024 07:06:50', 'EndSession': '05/20/2024 01:13:33', 'Duration': 65203, 'UpTx': 533557750, 'DownTx': 29440230}
{'IdSession': 523811, 'IdPSX': 3, 'IdSubscriber': 97864, 'StartSession': '08/06/2024 23:23:00', 'EndSession': '08/07/2024 04:16:35', 'Duration': 17615, 'UpTx': 769582458, 'DownTx': 685942386}
{'IdSession': 992709, 'IdPSX': 1, 'IdSubscriber': 97864, 'StartSession': '15-09-2024 23:42:33', 'EndSession': '', 'Duration': 68494, 'UpTx': 798786997, 'DownTx': 819986905}
{'IdSession': 571936, 'IdPSX': 3, 'IdSubscriber': 97864, 'StartSession': '02/28/2025 01:33:26', 'EndSession': '', 'Duration': 14496, 'UpTx': 282869351, 'DownTx': 461245295}
{'IdSession': 899020, 'IdPSX': 0, 'IdSubscriber': 36037, 'StartSession': '16/09/2024 16:08:59', 'EndSession': '17/09/2024 00:46:05', 'Duration': 31026, 'UpTx': 8843936137, 'DownTx': 7418748980}
{'IdSession': 230326, 'IdPSX': 3, 'IdSubscriber': 36037, 'StartSession': '05/05/2024 21:06:03', 'EndSession': '05/06/2024 04:24:55', 'Duration': 26332, 'UpTx': 975208542, 'DownTx': 419452375}
{'IdSession': 245876, 'IdPSX': 1, 'IdSubscriber': 36037, 'StartSession': '12-06-2024 01:44:29', 'EndSession': '12-06-2024 09:46:10', 'Duration': 28901, 'UpTx': 43786756, 'DownTx': 956212225}
{'IdSession': 659334, 'IdPSX': 2, 'IdSubscriber': 36037, 'StartSession': '2024-10-30 13:21:47', 'EndSession': '2024-10-30 17:29:59', 'Duration': 14892, 'UpTx': 9703116368, 'DownTx': 6011823194}
{'IdSession': 184741, 'IdPSX': 1, 'IdSubscriber': 36037, 'StartSession': '22-05-2024 16:40:07', 'EndSession': '', 'Duration': 84702, 'UpTx': 224881172, 'DownTx': 881562753}
{'IdSession': 883754, 'IdPSX': 1, 'IdSubscriber': 36037, 'StartSession': '30-01-2025 00:29:30', 'EndSession': '30-01-2025 17:08:13', 'Duration': 59923, 'UpTx': 396234252, 'DownTx': 697231836}
{'IdSession': 607610, 'IdPSX': 2, 'IdSubscriber': 36037, 'StartSession': '2025-04-05 07:21:41', 'EndSession': '', 'Duration': 58025, 'UpTx': 9751353358, 'DownTx': 4271231746}
{'IdSession': 846153, 'IdPSX': 0, 'IdSubscriber': 36037, 'StartSession': '22/03/2025 14:06:25', 'EndSession': '23/03/2025 10:26:56', 'Duration': 73231, 'UpTx': 4492390829, 'DownTx': 5326763403}
{'IdSession': 99974, 'IdPSX': 2, 'IdSubscriber': 36037, 'StartSession': '2025-02-01 05:15:05', 'EndSession': '2025-02-01 07:04:05', 'Duration': 6540, 'UpTx': 3094628742, 'DownTx': 5531699770}
{'IdSession': 71138, 'IdPSX': 2, 'IdSubscriber': 36037, 'StartSession': '2024-07-13 18:05:32', 'EndSession': '', 'Duration': 12918, 'UpTx': 5762341838, 'DownTx': 1900700967}
{'IdSession': 398660, 'IdPSX': 2, 'IdSubscriber': 4331, 'StartSession': '2024-05-04 17:41:50', 'EndSession': '2024-05-05 12:12:51', 'Duration': 66661, 'UpTx': 9158306047, 'DownTx': 2951105346}
{'IdSession': 447880, 'IdPSX': 1, 'IdSubscriber': 4331, 'StartSession': '16-11-2024 11:57:07', 'EndSession': '16-11-2024 18:06:27', 'Duration': 22160, 'UpTx': 835252976, 'DownTx': 229579578}
{'IdSession': 744995, 'IdPSX': 0, 'IdSubscriber': 4331, 'StartSession': '16/09/2024 03:54:11', 'EndSession': '', 'Duration': 16129, 'UpTx': 8954987568, 'DownTx': 9848562761}
{'IdSession': 760688, 'IdPSX': 2, 'IdSubscriber': 4331, 'StartSession': '2025-04-14 12:17:06', 'EndSession': '2025-04-15 10:45:15', 'Duration': 80889, 'UpTx': 3537221200, 'DownTx': 1509856352}
{'IdSession': 533059, 'IdPSX': 0, 'IdSubscriber': 4331, 'StartSession': '07/02/2025 00:16:08', 'EndSession': '07/02/2025 08:53:08', 'Duration': 31020, 'UpTx': 415323688, 'DownTx': 1051963166}
{'IdSession': 848605, 'IdPSX': 0, 'IdSubscriber': 4331, 'StartSession': '01/12/2024 14:33:48', 'EndSession': '02/12/2024 02:26:40', 'Duration': 42772, 'UpTx': 2862691098, 'DownTx': 2041406336}
{'IdSession': 821429, 'IdPSX': 3, 'IdSubscriber': 4331, 'StartSession': '11/19/2024 02:57:55', 'EndSession': '11/19/2024 20:03:54', 'Duration': 61559, 'UpTx': 627360637, 'DownTx': 870889842}
{'IdSession': 140534, 'IdPSX': 2, 'IdSubscriber': 4331, 'StartSession': '2025-03-13 20:49:11', 'EndSession': '2025-03-13 22:20:27', 'Duration': 5476, 'UpTx': 2239732748, 'DownTx': 4290469602}
{'IdSession': 722291, 'IdPSX': 3, 'IdSubscriber': 4331, 'StartSession': '08/05/2024 08:05:43', 'EndSession': '', 'Duration': 54703, 'UpTx': 969633896, 'DownTx': 726996687}
{'IdSession': 555089, 'IdPSX': 1, 'IdSubscriber': 4331, 'StartSession': '10-01-2025 05:42:57', 'EndSession': '11-01-2025 00:46:54', 'Duration': 68637, 'UpTx': 738604329, 'DownTx': 425068562}
{'IdSession': 719731, 'IdPSX': 2, 'IdSubscriber': 30859, 'StartSession': '2025-02-20 12:02:47', 'EndSession': '2025-02-21 11:35:24', 'Duration': 84757, 'UpTx': 339979990, 'DownTx': 5707115614}
{'IdSession': 155998, 'IdPSX': 1, 'IdSubscriber': 30859, 'StartSession': '31-03-2025 04:31:25', 'EndSession': '01-04-2025 01:25:42', 'Duration': 75257, 'UpTx': 676564169, 'DownTx': 881545949}
{'IdSession': 128131, 'IdPSX': 1, 'IdSubscriber': 30859, 'StartSession': '06-08-2024 08:43:22', 'EndSession': '07-08-2024 03:56:59', 'Duration': 69217, 'UpTx': 985222539, 'DownTx': 729708851}
{'IdSession': 592723, 'IdPSX': 1, 'IdSubscriber': 30859, 'StartSession': '19-03-2025 03:02:29', 'EndSession': '20-03-2025 01:26:59', 'Duration': 80670, 'UpTx': 722247284, 'DownTx': 908470710}
{'IdSession': 808036, 'IdPSX': 1, 'IdSubscriber': 30859, 'StartSession': '25-05-2024 07:44:46', 'EndSession': '26-05-2024 00:55:14', 'Duration': 61828, 'UpTx': 944308207, 'DownTx': 82248422}
{'IdSession': 543393, 'IdPSX': 2, 'IdSubscriber': 81420, 'StartSession': '2024-11-12 15:41:00', 'EndSession': '2024-11-12 23:12:23', 'Duration': 27083, 'UpTx': 6114732674, 'DownTx': 4372628613}
{'IdSession': 459989, 'IdPSX': 2, 'IdSubscriber': 81420, 'StartSession': '2024-10-23 14:26:10', 'EndSession': '2024-10-24 04:20:35', 'Duration': 50065, 'UpTx': 828767334, 'DownTx': 5542913894}
{'IdSession': 901587, 'IdPSX': 2, 'IdSubscriber': 81420, 'StartSession': '2025-04-05 16:20:41', 'EndSession': '2025-04-05 17:34:25', 'Duration': 4424, 'UpTx': 4284537176, 'DownTx': 8792563429}
{'IdSession': 559082, 'IdPSX': 1, 'IdSubscriber': 81420, 'StartSession': '18-05-2024 01:19:51', 'EndSession': '', 'Duration': 41399, 'UpTx': 334991739, 'DownTx': 109989456}
{'IdSession': 581996, 'IdPSX': 3, 'IdSubscriber': 81420, 'StartSession': '09/17/2024 12:21:02', 'EndSession': '09/18/2024 08:44:27', 'Duration': 73405, 'UpTx': 577801552, 'DownTx': 437347422}
{'IdSession': 436728, 'IdPSX': 0, 'IdSubscriber': 92618, 'StartSession': '07/02/2025 19:56:20', 'EndSession': '08/02/2025 13:47:36', 'Duration': 64276, 'UpTx': 1808905964, 'DownTx': 2818799707}
{'IdSession': 849989, 'IdPSX': 0, 'IdSubscriber': 92618, 'StartSession': '08/08/2024 21:57:25', 'EndSession': '09/08/2024 07:10:11', 'Duration': 33166, 'UpTx': 3801560300, 'DownTx': 624639703}
{'IdSession': 803777, 'IdPSX': 0, 'IdSubscriber': 92618, 'StartSession': '12/12/2024 19:36:39', 'EndSession': '', 'Duration': 8819, 'UpTx': 8613955776, 'DownTx': 7394909713}
{'IdSession': 71271, 'IdPSX': 0, 'IdSubscriber': 92618, 'StartSession': '10/05/2024 22:30:53', 'EndSession': '', 'Duration': 55387, 'UpTx': 3184836296, 'DownTx': 5152391752}
{'IdSession': 420143, 'IdPSX': 0, 'IdSubscriber': 92618, 'StartSession': '08/11/2024 21:09:54', 'EndSession': '', 'Duration': 43785, 'UpTx': 8024435041, 'DownTx': 6064204399}
{'IdSession': 759839, 'IdPSX': 0, 'IdSubscriber': 62362, 'StartSession': '29/06/2024 22:51:02', 'EndSession': '', 'Duration': 85721, 'UpTx': 3816136882, 'DownTx': 9716088691}
{'IdSession': 916642, 'IdPSX': 1, 'IdSubscriber': 62362, 'StartSession': '17-05-2024 12:35:08', 'EndSession': '17-05-2024 17:06:29', 'Duration': 16281, 'UpTx': 85785168, 'DownTx': 532955796}
{'IdSession': 52581, 'IdPSX': 2, 'IdSubscriber': 62362, 'StartSession': '2025-03-26 04:13:10', 'EndSession': '2025-03-26 13:22:14', 'Duration': 32944, 'UpTx': 1193415115, 'DownTx': 3135255108}
{'IdSession': 503952, 'IdPSX': 0, 'IdSubscriber': 62362, 'StartSession': '31/08/2024 12:22:09', 'EndSession': '01/09/2024 02:07:18', 'Duration': 49509, 'UpTx': 292082455, 'DownTx': 7582022546}
{'IdSession': 928641, 'IdPSX': 2, 'IdSubscriber': 62362, 'StartSession': '2024-04-28 15:52:29', 'EndSession': '2024-04-28 21:02:02', 'Duration': 18573, 'UpTx': 5752305860, 'DownTx': 5446373160}
{'IdSession': 178299, 'IdPSX': 1, 'IdSubscriber': 99775, 'StartSession': '21-07-2024 07:52:45', 'EndSession': '21-07-2024 21:04:42', 'Duration': 47517, 'UpTx': 762038794, 'DownTx': 665147589}
{'IdSession': 410375, 'IdPSX': 1, 'IdSubscriber': 99775, 'StartSession': '31-01-2025 18:27:55', 'EndSession': '01-02-2025 00:42:37', 'Duration': 22482, 'UpTx': 361054955, 'DownTx': 697407628}
{'IdSession': 247612, 'IdPSX': 3, 'IdSubscriber': 99775, 'StartSession': '12/20/2024 19:09:32', 'EndSession': '', 'Duration': 62537, 'UpTx': 603550733, 'DownTx': 152200334}
{'IdSession': 941119, 'IdPSX': 2, 'IdSubscriber': 99775, 'StartSession': '2025-02-21 18:13:07', 'EndSession': '2025-02-22 03:04:37', 'Duration': 31890, 'UpTx': 1372035022, 'DownTx': 9829516371}
{'IdSession': 735976, 'IdPSX': 1, 'IdSubscriber': 99775, 'StartSession': '15-02-2025 01:07:35', 'EndSession': '15-02-2025 23:47:21', 'Duration': 81586, 'UpTx': 435258076, 'DownTx': 440385588}
{'IdSession': 704562, 'IdPSX': 2, 'IdSubscriber': 87173, 'StartSession': '2024-12-21 03:08:36', 'EndSession': '', 'Duration': 53933, 'UpTx': 3718087863, 'DownTx': 4367389898}
{'IdSession': 310992, 'IdPSX': 0, 'IdSubscriber': 87173, 'StartSession': '05/09/2024 09:57:55', 'EndSession': '06/09/2024 02:39:19', 'Duration': 60084, 'UpTx': 9772313210, 'DownTx': 9876400215}
{'IdSession': 983138, 'IdPSX': 0, 'IdSubscriber': 87173, 'StartSession': '05/12/2024 04:16:01', 'EndSession': '05/12/2024 12:25:24', 'Duration': 29363, 'UpTx': 958308702, 'DownTx': 2123582689}
{'IdSession': 570441, 'IdPSX': 1, 'IdSubscriber': 87173, 'StartSession': '22-01-2025 08:29:31', 'EndSession': '23-01-2025 04:12:48', 'Duration': 70997, 'UpTx': 354723427, 'DownTx': 534249212}
{'IdSession': 744740, 'IdPSX': 3, 'IdSubscriber': 87173, 'StartSession': '03/09/2025 13:24:16', 'EndSession': '03/09/2025 19:30:17', 'Duration': 21961, 'UpTx': 642793321, 'DownTx': 182847903}
{'IdSession': 81884, 'IdPSX': 0, 'IdSubscriber': 53457, 'StartSession': '16/06/2024 07:01:28', 'EndSession': '16/06/2024 09:59:59', 'Duration': 10711, 'UpTx': 4665835580, 'DownTx': 8143200332}
{'IdSession': 900250, 'IdPSX': 0, 'IdSubscriber': 53457, 'StartSession': '05/11/2024 11:11:00', 'EndSession': '05/11/2024 23:22:19', 'Duration': 43879, 'UpTx': 3127570596, 'DownTx': 1177702338}
{'IdSession': 882774, 'IdPSX': 3, 'IdSubscriber': 53457, 'StartSession': '12/08/2024 01:51:58', 'EndSession': '12/08/2024 13:44:45', 'Duration': 42767, 'UpTx': 725864670, 'DownTx': 433267827}
{'IdSession': 29019, 'IdPSX': 2, 'IdSubscriber': 53457, 'StartSession': '2024-05-01 13:41:29', 'EndSession': '2024-05-02 01:31:36', 'Duration': 42607, 'UpTx': 7232460335, 'DownTx': 2933132247}
{'IdSession': 768950, 'IdPSX': 0, 'IdSubscriber': 53457, 'StartSession': '25/10/2024 09:25:57', 'EndSession': '26/10/2024 01:45:33', 'Duration': 58776, 'UpTx': 5464302926, 'DownTx': 8292983159}
{'IdSession': 17992, 'IdPSX': 2, 'IdSubscriber': 17960, 'StartSession': '2024-11-04 13:18:11', 'EndSession': '2024-11-05 00:33:34', 'Duration': 40523, 'UpTx': 5599410005, 'DownTx': 9535543531}
{'IdSession': 928096, 'IdPSX': 3, 'IdSubscriber': 17960, 'StartSession': '09/07/2024 03:05:32', 'EndSession': '09/07/2024 17:15:56', 'Duration': 51024, 'UpTx': 304516957, 'DownTx': 429834896}
{'IdSession': 914319, 'IdPSX': 1, 'IdSubscriber': 17960, 'StartSession': '25-10-2024 11:49:42', 'EndSession': '26-10-2024 05:01:13', 'Duration': 61891, 'UpTx': 91830764, 'DownTx': 962989856}
{'IdSession': 605655, 'IdPSX': 2, 'IdSubscriber': 17960, 'StartSession': '2024-05-25 23:39:08', 'EndSession': '2024-05-26 01:22:54', 'Duration': 6226, 'UpTx': 900158690, 'DownTx': 593412633}
{'IdSession': 272924, 'IdPSX': 1, 'IdSubscriber': 17960, 'StartSession': '13-06-2024 13:11:59', 'EndSession': '', 'Duration': 26657, 'UpTx': 724064269, 'DownTx': 517493799}
{'IdSession': 951223, 'IdPSX': 2, 'IdSubscriber': 17960, 'StartSession': '2025-02-25 21:47:42', 'EndSession': '', 'Duration': 86050, 'UpTx': 4065730046, 'DownTx': 9989837009}
{'IdSession': 826085, 'IdPSX': 3, 'IdSubscriber': 17960, 'StartSession': '11/28/2024 05:48:31', 'EndSession': '', 'Duration': 11097, 'UpTx': 22462551, 'DownTx': 617549781}
{'IdSession': 35777, 'IdPSX': 1, 'IdSubscriber': 17960, 'StartSession': '08-08-2024 01:24:42', 'EndSession': '08-08-2024 13:35:33', 'Duration': 43851, 'UpTx': 99709737, 'DownTx': 235504720}
{'IdSession': 661291, 'IdPSX': 0, 'IdSubscriber': 17960, 'StartSession': '23/03/2025 02:53:52', 'EndSession': '23/03/2025 10:49:39', 'Duration': 28547, 'UpTx': 1731524683, 'DownTx': 6703424759}
{'IdSession': 929546, 'IdPSX': 0, 'IdSubscriber': 17960, 'StartSession': '28/01/2025 13:04:02', 'EndSession': '29/01/2025 03:10:56', 'Duration': 50814, 'UpTx': 9519544866, 'DownTx': 7864477736}
{'IdSession': 860731, 'IdPSX': 3, 'IdSubscriber': 16122, 'StartSession': '03/24/2025 20:23:43', 'EndSession': '03/25/2025 12:17:24', 'Duration': 57221, 'UpTx': 839967417, 'DownTx': 600639622}
{'IdSession': 447962, 'IdPSX': 1, 'IdSubscriber': 16122, 'StartSession': '16-10-2024 23:09:04', 'EndSession': '17-10-2024 10:13:19', 'Duration': 39855, 'UpTx': 311043573, 'DownTx': 878667607}
{'IdSession': 839226, 'IdPSX': 1, 'IdSubscriber': 16122, 'StartSession': '06-12-2024 09:51:57', 'EndSession': '07-12-2024 05:31:58', 'Duration': 70801, 'UpTx': 542094245, 'DownTx': 212147444}
{'IdSession': 887911, 'IdPSX': 3, 'IdSubscriber': 16122, 'StartSession': '10/26/2024 04:26:56', 'EndSession': '', 'Duration': 18712, 'UpTx': 974177289, 'DownTx': 34337242}
{'IdSession': 644321, 'IdPSX': 0, 'IdSubscriber': 16122, 'StartSession': '30/09/2024 18:19:07', 'EndSession': '', 'Duration': 41285, 'UpTx': 4038993925, 'DownTx': 5900420228}
{'IdSession': 229170, 'IdPSX': 0, 'IdSubscriber': 15490, 'StartSession': '25/07/2024 00:35:45', 'EndSession': '25/07/2024 11:07:24', 'Duration': 37899, 'UpTx': 8886080520, 'DownTx': 7162741010}
{'IdSession': 902605, 'IdPSX': 1, 'IdSubscriber': 15490, 'StartSession': '13-07-2024 03:30:07', 'EndSession': '', 'Duration': 49893, 'UpTx': 746146203, 'DownTx': 192741702}
{'IdSession': 473794, 'IdPSX': 0, 'IdSubscriber': 15490, 'StartSession': '02/12/2024 10:07:24', 'EndSession': '', 'Duration': 42976, 'UpTx': 5814494022, 'DownTx': 7429321061}
{'IdSession': 621837, 'IdPSX': 3, 'IdSubscriber': 15490, 'StartSession': '05/11/2024 02:20:08', 'EndSession': '05/11/2024 17:12:59', 'Duration': 53571, 'UpTx': 129887331, 'DownTx': 408742467}
{'IdSession': 477835, 'IdPSX': 0, 'IdSubscriber': 15490, 'StartSession': '11/07/2024 14:00:37', 'EndSession': '12/07/2024 09:28:18', 'Duration': 70061, 'UpTx': 8982261239, 'DownTx': 3649144210}
{'IdSession': 453660, 'IdPSX': 0, 'IdSubscriber': 70244, 'StartSession': '18/07/2024 20:32:26', 'EndSession': '19/07/2024 03:48:36', 'Duration': 26170, 'UpTx': 6704230034, 'DownTx': 639817432}
{'IdSession': 598836, 'IdPSX': 0, 'IdSubscriber': 70244, 'StartSession': '08/06/2024 04:10:32', 'EndSession': '08/06/2024 07:27:16', 'Duration': 11804, 'UpTx': 9730262704, 'DownTx': 2330800554}
{'IdSession': 639093, 'IdPSX': 2, 'IdSubscriber': 70244, 'StartSession': '2025-04-09 19:12:34', 'EndSession': '2025-04-10 05:56:43', 'Duration': 38649, 'UpTx': 3941133678, 'DownTx': 4038058756}
{'IdSession': 353549, 'IdPSX': 1, 'IdSubscriber': 70244, 'StartSession': '18-12-2024 14:30:07', 'EndSession': '19-12-2024 02:57:47', 'Duration': 44860, 'UpTx': 556134621, 'DownTx': 46879374}
{'IdSession': 418288, 'IdPSX': 2, 'IdSubscriber': 70244, 'StartSession': '2025-04-15 09:46:05', 'EndSession': '2025-04-15 21:36:11', 'Duration': 42606, 'UpTx': 1386320162, 'DownTx': 3598265199}
{'IdSession': 1309, 'IdPSX': 1, 'IdSubscriber': 73850, 'StartSession': '24-04-2024 05:59:27', 'EndSession': '24-04-2024 18:03:18', 'Duration': 43431, 'UpTx': 161481175, 'DownTx': 48009205}
{'IdSession': 906916, 'IdPSX': 3, 'IdSubscriber': 73850, 'StartSession': '10/22/2024 12:22:51', 'EndSession': '10/23/2024 11:20:04', 'Duration': 82633, 'UpTx': 18426778, 'DownTx': 108080759}
{'IdSession': 897153, 'IdPSX': 3, 'IdSubscriber': 73850, 'StartSession': '04/18/2024 10:26:55', 'EndSession': '04/18/2024 23:40:05', 'Duration': 47590, 'UpTx': 183904678, 'DownTx': 756749072}
{'IdSession': 591038, 'IdPSX': 0, 'IdSubscriber': 73850, 'StartSession': '26/10/2024 13:20:18', 'EndSession': '', 'Duration': 62521, 'UpTx': 669770491305, 'DownTx': 363440108467}
{'IdSession': 924024, 'IdPSX': 0, 'IdSubscriber': 73850, 'StartSession': '23/05/2024 16:25:32', 'EndSession': '', 'Duration': 27209, 'UpTx': 974612072, 'DownTx': 7815507383}
{'IdSession': 185825, 'IdPSX': 0, 'IdSubscriber': 3658, 'StartSession': '05/12/2024 23:17:03', 'EndSession': '06/12/2024 05:13:06', 'Duration': 21363, 'UpTx': 7934754722, 'DownTx': 9706760523}
{'IdSession': 376690, 'IdPSX': 1, 'IdSubscriber': 3658, 'StartSession': '22-03-2025 07:12:53', 'EndSession': '22-03-2025 15:11:34', 'Duration': 28721, 'UpTx': 917559984, 'DownTx': 852007958}
{'IdSession': 743547, 'IdPSX': 0, 'IdSubscriber': 3658, 'StartSession': '30/07/2024 08:22:12', 'EndSession': '', 'Duration': 28057, 'UpTx': 2078504670, 'DownTx': 6663528782}
{'IdSession': 203056, 'IdPSX': 3, 'IdSubscriber': 3658, 'StartSession': '11/04/2024 08:00:48', 'EndSession': '11/04/2024 16:55:27', 'Duration': 32079, 'UpTx': 920163122, 'DownTx': 577324142}
